customer_id,first_name,last_name,email,phone,address,age,gender,education,employment_status,marital_status,region,income,credit_score,account_balance,monthly_spend,num_transactions,days_since_last_purchase,satisfaction_score,loyalty_years,website_visits,customer_segment,registration_date
CUST_000105,Diana,Williams,diana_williams@outlook.com,486.857.1918,"2344 Howe Lock, Louisview, IN 10290",64,F,High School,Employed,Married,Central,107634,761,1673.17,641.85,15,30,4.2,3.3,5,High_Income_Medium_Spend,2022-07-02
CUST_000106,Terri,Taylor,terri.taylor@email.com,001-991-621-2775x61853,"24903 Hernandez Station, West Randy, AR 89260",36,F,Graduate,Employed,Single,Central,70409,580,2044.8,474.86,9,21,8.6,0.5,8,High_Income_Low_Spend,2021-12-07
CUST_000107,Elizabeth,Wilkins,elizabeth_wilkins@outlook.com,(306)478-8317,"23651 Lowery Club, North Jamesmouth, AS 17381",42,F,Some College,Unemployed,Single,West,53147,522,1012.07,891.33,23,19,9.3,4.9,4,Medium_Income_High_Spend,2019-02-17
CUST_000108,Brandon,Boone,bboone@yahoo.com,710-570-2966x70662,"PSC 4472, Box 0999, APO AE 85341",55,M,Some College,Employed,Married,East,122834,680,53316.09,1494.12,32,17,6.7,6.2,8,High_Income_High_Spend,2022-05-25
CUST_000109,Elizabeth,Jenkins,elizabeth_jenkins@outlook.com,+1-570-214-6263,"Unit 5787 Box 5985, DPO AA 35947",35,F,Bachelor's,Retired,Widowed,South,41443,457,135.27,437.49,11,14,9.4,4.2,18,Medium_Income_Medium_Spend,2020-09-14
CUST_000110,Catherine,Flores,catherineflores@gmail.com,404.307.8593,"8039 Kelly Villages, East Joel, MD 97245",27,F,Bachelor's,Employed,Single,South,92812,685,4119.06,389.05,18,26,10.0,2.4,14,High_Income_Low_Spend,2019-12-13
CUST_000111,Michael,Sloan,michael_sloan@outlook.com,6594929378,"39308 Smith Ridges, Port David, VT 23761",38,M,Some College,Employed,Married,West,42064,704,4004.94,309.46,11,50,3.5,1.9,11,Medium_Income_Low_Spend,2022-07-05
CUST_000112,Thomas,Richard,thomas_richard@outlook.com,700-629-2185x15691,"675 Jasmine Points, Jeffreyshire, GU 23484",32,M,High School,Employed,Married,East,64757,703,7103.56,730.16,25,39,8.5,0.3,8,Medium_Income_Medium_Spend,2022-07-11
CUST_000113,James,Gross,jamesgross@gmail.com,322-909-6902x9593,"55215 Smith Fords, Lake Carlos, KS 14661",66,M,Some College,Student,Married,West,46707,640,5827.15,642.7,20,48,8.2,5.4,8,Medium_Income_Medium_Spend,2019-04-30
CUST_000114,Nathan,Williams,nwilliams@yahoo.com,562.467.6586x179,"0541 Matthew Lane, Lake Charles, MH 12704",58,M,Graduate,Employed,Married,North,48352,547,1477.66,844.59,30,13,6.1,3.7,11,Medium_Income_High_Spend,2021-09-28
CUST_000115,Gail,Galloway,gail.galloway@email.com,606.629.6201x5336,"69872 Michael Meadow, West Madisonfort, ID 13213",50,F,High School,Employed,Widowed,North,39869,633,4297.2,449.05,17,6,6.9,11.2,9,Medium_Income_Medium_Spend,2022-05-21
CUST_000116,Allison,Jackson,allisonjackson@gmail.com,717-814-6774x1862,"47743 Elliott Drive Apt. 158, Arellanoshire, IN 73062",62,F,Some College,Employed,Single,North,112049,499,37682.88,1919.64,20,17,7.6,6.8,18,High_Income_High_Spend,2019-01-19
CUST_000117,Amy,Hughes,amy_hughes@outlook.com,468.379.3741x60898,"USCGC Thompson, FPO AE 28273",58,F,High School,Employed,Married,West,32210,688,8633.77,607.48,18,19,6.9,3.0,8,Low_Income_High_Spend,2022-04-22
CUST_000118,Rhonda,Martinez,rhondamartinez@gmail.com,(716)632-9451x16868,"998 Rodriguez Drive, New Brianna, WV 13634",33,F,Bachelor's,Employed,Divorced,North,32069,535,2221.02,194.94,7,27,7.4,2.3,14,Low_Income_Low_Spend,2019-10-10
CUST_000119,Tammy,Hart,tammy_hart@outlook.com,948-256-4679,"99606 Vaughn Causeway Suite 450, Lisaport, ME 37246",63,F,Some College,Employed,Widowed,North,178505,835,9731.29,856.25,26,24,5.9,1.0,9,High_Income_Medium_Spend,2021-11-11
CUST_000120,Ryan,Garrison,ryan_garrison@outlook.com,+1-813-924-7546x91373,"82148 Taylor Vista Apt. 233, East Antonioton, PW 47736",47,M,Bachelor's,Retired,Married,West,89903,646,1026.07,517.99,13,9,6.5,1.2,5,High_Income_Low_Spend,2022-03-23
CUST_000121,Michael,Hill,mhill@yahoo.com,786.710.3579x727,"140 Williams Walk Apt. 333, Denisehaven, AK 89918",58,M,Graduate,Employed,Married,Central,11953,535,2759.47,130.09,11,30,9.2,8.0,3,Low_Income_Low_Spend,2020-10-20
CUST_000122,Alexa,Buck,alexa.buck@email.com,+1-629-503-4944x6657,"108 Hoffman Ranch Suite 417, West Vanessamouth, VI 36792",63,F,Some College,Retired,Married,Central,35619,450,1642.02,796.56,27,32,5.6,5.2,7,Low_Income_High_Spend,2022-12-27
CUST_000123,Debbie,Dawson,debbiedawson@gmail.com,+1-643-628-3096x5207,"PSC 6609, Box 9353, APO AP 70576",39,F,Some College,Retired,Single,East,16858,785,369.63,273.53,9,44,8.1,2.1,15,Low_Income_Medium_Spend,2021-01-03
CUST_000124,Margaret,Alvarez,malvarez@yahoo.com,+1-758-342-8241x72482,"465 Green Hill, Yorkfort, AR 83652",29,F,Graduate,Employed,Single,South,28265,741,2192.61,850.46,26,41,7.1,2.6,24,Low_Income_High_Spend,2020-08-21
CUST_000125,Lauren,Blackburn,lauren_blackburn@outlook.com,273-481-6846,"6972 Huffman Falls, South Marvinburgh, MD 83666",35,F,Bachelor's,Employed,Single,West,7606,704,128.94,220.9,13,35,8.4,3.3,11,Low_Income_Medium_Spend,2023-07-02
CUST_000126,Anthony,Hayes,anthony.hayes@email.com,829.827.1296,"0083 Dodson Islands Apt. 003, Lake Natalie, ME 17400",43,M,Some College,Employed,Divorced,East,46055,735,601.58,426.86,12,8,7.2,1.6,7,Medium_Income_Medium_Spend,2019-07-14
CUST_000127,Brian,Gordon,brian_gordon@outlook.com,721-904-4789x8562,"60332 Jessica Radial, North Michael, SD 05398",59,M,High School,Employed,Single,North,25200,614,1026.52,394.27,12,3,6.9,5.9,10,Low_Income_Medium_Spend,2023-04-22
CUST_000128,James,Bowman,james.bowman@email.com,001-689-909-0100x16761,"046 Elaine Groves, South Maria, CT 67555",61,M,Bachelor's,Employed,Married,North,51830,566,28084.77,780.78,18,33,8.5,4.0,10,Medium_Income_High_Spend,2021-07-30
CUST_000129,Michelle,Wilson,michelle.wilson@email.com,717-839-3483,"737 Young Bridge, North Maryfort, FL 12308",19,F,Some College,Employed,Single,East,18858,591,4789.92,425.33,10,62,6.9,1.0,23,Low_Income_High_Spend,2021-04-09
CUST_000130,Penny,Jones,penny_jones@outlook.com,001-714-737-4470x1204,"00225 Kline Road, Natalieland, MN 45422",46,F,Some College,Employed,Divorced,West,52550,576,4046.85,552.86,18,27,7.3,4.2,18,Medium_Income_Medium_Spend,2019-10-23
CUST_000131,Clayton,Morales,clayton_morales@outlook.com,946.976.2120x216,"9027 Rodriguez Loop Suite 014, Alexanderhaven, WI 97969",43,M,Bachelor's,Employed,Single,North,38981,667,1154.74,360.78,19,14,9.6,2.3,5,Low_Income_Medium_Spend,2020-08-19
CUST_000132,Kenneth,Cunningham,kennethcunningham@gmail.com,+1-258-289-1637x56289,"772 Karen Islands, West Tara, AR 66945",35,M,Some College,Employed,Widowed,West,123124,580,5332.9,2170.11,12,32,8.3,4.6,15,High_Income_High_Spend,2020-02-10
CUST_000133,Courtney,Schneider,courtneyschneider@gmail.com,(231)377-9717x7517,"801 Wu Points, Lake Emily, MA 48125",29,F,Bachelor's,Employed,Single,Central,116610,763,6551.28,363.82,17,61,8.2,0.2,10,High_Income_Low_Spend,2022-01-01
CUST_000134,Samantha,Velasquez,samanthavelasquez@gmail.com,758.799.7571x130,"851 Penny Park Apt. 614, East David, PR 51998",40,F,Some College,Employed,Single,East,80096,544,27.72,797.13,14,113,7.8,1.4,12,High_Income_Medium_Spend,2023-07-11
CUST_000135,Daniel,Summers,dsummers@yahoo.com,451.960.9177,"697 Heather Extensions, North Paul, PA 79951",68,M,Graduate,Retired,Married,South,41102,495,24742.73,240.35,8,31,9.0,8.9,3,Medium_Income_Low_Spend,2023-10-29
CUST_000136,Sonya,Gordon,sonya_gordon@outlook.com,(669)734-6547x2269,"39452 William Square, Jenniferstad, OH 63464",39,F,Some College,Employed,Single,South,164556,668,9491.98,1102.7,18,30,8.0,6.4,13,High_Income_Medium_Spend,2020-03-10
CUST_000137,Lauren,Bender,lauren.bender@email.com,001-268-546-0810x620,"4204 Karen Bypass, Lisaville, RI 89043",46,F,High School,Unemployed,Married,East,19692,798,15581.4,111.38,11,36,8.7,4.9,8,Low_Income_Low_Spend,2023-04-21
CUST_000138,Nancy,Hancock,nancy.hancock@email.com,001-286-638-4066x6580,"59893 Kelly Fall Apt. 228, South Billyview, OH 35135",53,F,Bachelor's,Employed,Married,East,21539,500,2385.85,408.53,18,52,7.6,8.3,7,Low_Income_Medium_Spend,2020-03-06
CUST_000139,Carlos,Silva,csilva@yahoo.com,905-772-0259x094,"328 Kristie Estate Suite 886, West Jeffreyborough, TN 44001",41,M,Graduate,Employed,Single,North,47549,803,4558.13,933.14,28,22,4.9,0.7,16,Medium_Income_High_Spend,2019-06-20
CUST_000140,Gary,Carter,gary.carter@email.com,001-798-878-0157x39930,"PSC 1648, Box 4085, APO AP 67181",72,M,Graduate,Employed,Married,South,193339,466,11119.74,1027.17,14,33,6.9,5.3,2,High_Income_Medium_Spend,2021-02-19
CUST_000141,Jeremy,Williams,jwilliams@yahoo.com,+1-835-381-1288x0133,"120 Love Camp Apt. 102, Angelashire, GU 30338",70,M,Graduate,Student,Married,South,44284,406,56.64,439.76,16,13,7.0,5.7,8,Medium_Income_Medium_Spend,2020-01-12
CUST_000142,Thomas,Russell,thomas.russell@email.com,266.350.6180x919,"4914 James View, South Ericbury, DC 98379",36,M,Some College,Employed,Married,West,44794,805,8138.89,357.2,8,52,7.0,4.8,22,Medium_Income_Low_Spend,2019-08-07
CUST_000143,Jeanne,Salinas,jeanne_salinas@outlook.com,+1-342-245-0882,"814 Kaitlin Stream Suite 368, East Jack, RI 33628",45,F,Some College,Employed,Widowed,North,21049,663,2117.35,762.19,21,23,8.9,2.0,11,Low_Income_High_Spend,2019-02-27
CUST_000144,Cory,White,cwhite@yahoo.com,001-308-578-1414,"5231 Harvey Fields Suite 775, Heatherberg, OK 74800",38,M,High School,Unemployed,Divorced,West,88198,828,3962.43,626.28,29,10,6.8,0.6,10,High_Income_Medium_Spend,2020-01-04
CUST_000145,Holly,Stewart,hollystewart@gmail.com,(720)653-3645x25777,"91428 Jose Road, Lake Charlestown, PR 66977",37,F,Some College,Employed,Married,West,88582,781,2740.63,1252.53,26,46,9.8,1.8,9,High_Income_High_Spend,2020-03-30
CUST_000146,Mark,Hess,mark.hess@email.com,001-969-430-8488,"427 Randy Parkway, Lake Johnburgh, WV 67889",23,M,Bachelor's,Employed,Single,Central,80276,724,2579.74,1014.37,30,17,7.6,2.1,16,High_Income_High_Spend,2022-05-26
CUST_000147,Charles,Moore,charlesmoore@gmail.com,001-392-675-0373,"385 Harrison Motorway, North Tinamouth, CT 92741",49,M,Bachelor's,Unemployed,Divorced,South,34278,499,5645.5,375.56,12,56,3.2,4.2,10,Low_Income_Medium_Spend,2019-08-09
CUST_000148,Tracy,Schultz,tschultz@yahoo.com,649-889-2665x918,"Unit 3865 Box 5779, DPO AE 66277",46,F,Some College,Employed,Divorced,East,32720,782,5032.09,1002.56,34,39,8.2,2.7,4,Low_Income_High_Spend,2020-12-13
CUST_000149,Stephen,Gonzales,stephen_gonzales@outlook.com,318.543.2225,"177 Clark Estates Suite 030, New Brittany, DC 83016",24,M,Some College,Student,Single,North,23015,678,5144.62,516.75,13,7,3.3,0.6,15,Low_Income_High_Spend,2023-03-31
CUST_000150,Kayla,Macdonald,kaylamacdonald@gmail.com,(202)642-8699,"USNS Cole, FPO AA 63634",37,F,Graduate,Employed,Divorced,West,52581,522,17134.64,159.23,7,20,7.5,3.1,14,Medium_Income_Low_Spend,2019-12-14
CUST_000151,Carolyn,Greer,carolyn_greer@outlook.com,+1-329-529-8425x799,"03886 Catherine Fall, Valenzuelaton, FM 70156",64,F,High School,Student,Widowed,West,26148,492,2163.18,421.42,13,45,9.4,5.5,10,Low_Income_Medium_Spend,2023-01-31
CUST_000152,Kathy,Wilson,kathy.wilson@email.com,929.880.6865x0863,"2473 Justin Wells, Scotttown, VT 97972",36,F,Bachelor's,Employed,Single,Central,24670,384,1443.33,268.39,10,10,7.7,1.0,12,Low_Income_Low_Spend,2023-05-14
CUST_000153,Rachel,Lane,rlane@yahoo.com,480-863-5651,"8695 Braun Locks Apt. 688, Whiteside, OH 63908",31,F,Some College,Employed,Divorced,Central,38776,748,2609.29,112.21,5,18,7.6,1.9,6,Low_Income_Low_Spend,2020-01-22
CUST_000154,David,Parker,dparker@yahoo.com,(262)413-7213x865,"27961 Jose Land, New Benjaminfurt, MO 80974",45,M,High School,Employed,Married,North,37283,390,731.85,566.55,31,19,6.5,6.9,16,Low_Income_Medium_Spend,2022-05-20
CUST_000155,Matthew,Mitchell,matthew.mitchell@email.com,+1-502-477-0384x309,"02146 Caldwell Lodge Apt. 801, New Justinside, PW 76907",75,M,High School,Retired,Married,South,36206,785,7828.53,622.43,15,25,4.7,1.6,7,Low_Income_High_Spend,2022-04-02
CUST_000156,Hannah,Richmond,hannahrichmond@gmail.com,339-337-6904x268,"84894 Church Port Suite 357, Mosleytown, NJ 15740",36,F,Some College,Employed,Widowed,North,66148,739,4478.05,816.78,18,9,8.5,5.7,6,High_Income_High_Spend,2019-12-25
CUST_000157,David,Reyes,david_reyes@outlook.com,535.665.8804,"82755 Patricia Grove Apt. 373, Lake John, KS 27603",52,M,Bachelor's,Retired,Divorced,Central,52429,750,1312.75,806.39,18,63,6.5,2.4,9,Medium_Income_High_Spend,2022-02-11
CUST_000158,Crystal,Conley,crystalconley@gmail.com,+1-752-711-1790x807,"2846 Karen Crossroad Apt. 867, New Michaelburgh, NH 16277",56,F,Some College,Employed,Married,East,42061,656,10210.5,234.87,11,35,8.9,8.5,17,Medium_Income_Low_Spend,2022-05-02
CUST_000159,Melissa,Stevens,melissa.stevens@email.com,001-600-536-9155x942,"2763 Haynes Landing Suite 647, New David, OK 90417",35,F,Bachelor's,Employed,Widowed,South,55803,451,4507.22,327.69,13,20,6.1,2.9,16,Medium_Income_Low_Spend,2021-10-01
CUST_000160,Crystal,Garcia,crystalgarcia@gmail.com,938-466-3227x026,"Unit 8857 Box 4489, DPO AE 52720",54,F,Bachelor's,Employed,Married,South,27580,601,143.89,588.58,20,66,3.8,2.7,8,Low_Income_High_Spend,2020-10-09
CUST_000161,Annette,Martin,annette_martin@outlook.com,647.717.5455,"9399 Tiffany Haven, Markhaven, NM 97038",41,F,Bachelor's,Unemployed,Single,West,53260,470,1077.87,433.11,14,17,7.7,1.5,4,Medium_Income_Medium_Spend,2020-02-11
CUST_000162,Jeremy,Miller,jeremy.miller@email.com,+1-447-722-5699x611,"449 Nelson Mills Suite 987, Jacksontown, DC 95891",50,M,Graduate,Employed,Married,East,54728,618,12284.64,1362.44,20,27,7.3,0.9,7,Medium_Income_High_Spend,2022-06-10
CUST_000163,Cynthia,King,cynthia_king@outlook.com,001-313-326-1117x8006,"64334 Sims Curve, North Austin, MI 43125",50,F,High School,Employed,Married,South,20291,307,1740.09,219.89,8,35,4.8,3.7,8,Low_Income_Low_Spend,2019-05-24
CUST_000164,Sharon,Mcdonald,sharon_mcdonald@outlook.com,+1-948-872-8299,"7831 Parker Loop Suite 240, New Lisaberg, MI 38087",47,F,Bachelor's,Employed,Divorced,East,90871,462,30122.28,803.43,22,7,8.2,10.0,16,High_Income_Medium_Spend,2023-07-05
CUST_000165,Julie,Smith,jsmith@yahoo.com,874.806.4930x8536,"3416 Zachary Union Suite 484, Lopezland, HI 18408",28,F,High School,Employed,Single,Central,29464,376,2577.85,322.36,8,34,8.6,3.1,3,Low_Income_Medium_Spend,2020-12-19
CUST_000166,Dylan,Walsh,dylan_walsh@outlook.com,+1-474-397-3502x080,"703 Edward Park, West Robert, WY 65826",59,M,Bachelor's,Unemployed,Married,North,52784,718,1389.26,399.45,17,15,6.6,10.2,8,Medium_Income_Low_Spend,2019-02-12
CUST_000167,Zachary,Ford,zachary.ford@email.com,9514204618,"0136 Wright Bypass Apt. 718, South Paul, ME 42845",39,M,Some College,Employed,Single,South,100552,763,6179.36,444.54,18,109,7.8,0.4,18,High_Income_Low_Spend,2021-08-05
CUST_000168,Christopher,Chandler,christopher.chandler@email.com,001-888-714-7435x0313,"163 Tanya Prairie Suite 925, East Ericland, TX 81588",33,M,Bachelor's,Employed,Married,East,87132,720,614.91,778.7,17,22,5.9,2.9,24,High_Income_Medium_Spend,2021-02-16
CUST_000169,Gina,Booker,gina_booker@outlook.com,001-500-252-8127x35857,"240 Mann Points Suite 873, New Michael, VA 61894",23,F,Bachelor's,Employed,Married,South,51041,560,6268.62,146.29,7,18,8.6,2.1,18,Medium_Income_Low_Spend,2019-04-25
CUST_000170,Denise,Guerra,denise.guerra@email.com,+1-721-982-7448,"209 Parsons Garden Suite 186, New Felicia, WI 72782",49,F,Some College,Employed,Married,Central,40226,695,4635.83,95.07,7,39,8.4,4.6,9,Medium_Income_Low_Spend,2019-05-23
CUST_000171,Christian,Campbell,ccampbell@yahoo.com,(351)218-1022x03173,"789 Williams Forges Apt. 037, South Laurieton, MN 73641",52,M,Some College,Employed,Single,West,88281,727,25255.19,350.38,21,25,7.7,2.1,8,High_Income_Low_Spend,2022-05-05
CUST_000172,Natalie,Zamora,natalie.zamora@email.com,(309)548-0141x381,"83928 Reese Trafficway, Emilychester, FM 14145",21,F,Graduate,Employed,Single,Central,74951,785,4977.66,1768.94,18,7,7.9,2.4,15,High_Income_High_Spend,2023-06-30
CUST_000173,Christopher,White,christopherwhite@gmail.com,(885)728-9755x8556,"8457 Moyer Alley, West Caitlinhaven, DC 40063",46,M,Bachelor's,Employed,Married,South,34502,765,214.88,1082.96,24,52,6.6,2.7,18,Low_Income_High_Spend,2020-06-19
CUST_000174,Abigail,Joyce,abigail.joyce@email.com,450.348.8899,"24593 Jonathan Hills Apt. 969, Lake Chris, MD 63747",35,F,Graduate,Employed,Divorced,North,31034,521,2398.65,180.0,10,9,6.7,4.6,10,Low_Income_Low_Spend,2023-03-13
CUST_000175,Carrie,Petersen,carrie.petersen@email.com,001-891-894-0961x055,"USS Kane, FPO AE 98500",51,F,Bachelor's,Employed,Single,East,14420,579,2513.77,578.44,14,25,6.6,3.1,5,Low_Income_High_Spend,2020-09-16
CUST_000176,Marissa,Guzman,mguzman@yahoo.com,4607480589,"06799 Jeffrey Highway, Hernandezmouth, CO 62872",32,F,High School,Employed,Single,West,54841,599,11063.44,574.73,17,97,2.9,1.2,11,Medium_Income_Medium_Spend,2023-08-14
CUST_000177,Laura,Williams,laurawilliams@gmail.com,(541)568-6227x8376,"5911 Henderson Keys Apt. 559, Port Kevinstad, RI 58462",53,F,Some College,Retired,Married,West,47580,478,3003.31,468.97,6,24,6.5,1.6,3,Medium_Income_Medium_Spend,2022-07-22
CUST_000178,Lisa,Alexander,lisaalexander@gmail.com,435.621.1039,"7705 Jody Forest, New Alexandra, KS 72433",41,F,High School,Employed,Married,South,98863,511,6304.81,520.2,16,17,7.7,6.5,6,High_Income_Low_Spend,2020-11-17
CUST_000179,Karen,Blair,karenblair@gmail.com,(606)598-0420,"70164 Lin Brook Suite 636, West Toddside, CO 24935",67,F,Graduate,Employed,Married,Central,62020,673,1464.26,755.12,31,7,8.3,3.7,10,Medium_Income_Medium_Spend,2019-04-02
CUST_000180,Cristian,Rasmussen,crasmussen@yahoo.com,+1-400-238-4576,"4384 Connie Wells Suite 084, East Matthew, MO 86606",31,M,Bachelor's,Employed,Single,East,111337,483,1777.22,771.8,19,9,5.5,5.5,4,High_Income_Medium_Spend,2020-09-09
CUST_000181,Chad,Blair,chadblair@gmail.com,593.463.9264x95782,"48262 Lonnie Point, East Lonnieberg, VA 04365",40,M,Graduate,Unemployed,Single,West,32904,412,3151.58,807.18,25,9,8.0,2.7,10,Low_Income_High_Spend,2019-06-23
CUST_000182,Preston,Beard,prestonbeard@gmail.com,(564)574-2312x20994,"1728 Joseph Landing, Port Paul, NJ 18525",29,M,Some College,Unemployed,Single,Central,98980,738,6792.93,514.32,23,25,8.1,1.5,18,High_Income_Low_Spend,2020-06-19
CUST_000183,Carla,Perez,cperez@yahoo.com,(504)863-3312x79757,"656 Abigail Mission, Wilcoxton, FM 32708",66,F,High School,Employed,Married,East,36404,404,2955.71,863.35,29,21,7.0,6.0,14,Low_Income_High_Spend,2019-08-22
CUST_000184,Kelly,Foster,kellyfoster@gmail.com,001-408-868-0347x6447,"827 Davis Parkway, East Kimberlyside, DC 52021",62,F,Bachelor's,Unemployed,Married,West,79725,577,4530.06,588.6,23,20,3.2,0.6,10,High_Income_Medium_Spend,2022-02-07
CUST_000185,Jason,Hayes,jason.hayes@email.com,(379)337-1452,"518 Acosta Pass Apt. 686, Port Georgemouth, OK 86946",36,M,Bachelor's,Employed,Divorced,East,20838,728,985.74,100.08,8,22,8.5,1.3,8,Low_Income_Low_Spend,2021-09-13
CUST_000186,Scott,Martin,smartin@yahoo.com,(320)464-4742,"USS Dean, FPO AA 02101",51,M,Bachelor's,Employed,Married,West,57576,670,6902.27,914.97,30,9,8.3,0.5,15,Medium_Income_High_Spend,2020-03-17
CUST_000187,Judy,Foley,judyfoley@gmail.com,+1-809-973-3977,"84983 Jack Centers, Benjaminton, TN 76272",58,F,Bachelor's,Employed,Divorced,East,15199,367,19.1,274.31,10,87,8.6,1.7,2,Low_Income_Medium_Spend,2021-02-06
CUST_000188,Ryan,Evans,ryan_evans@outlook.com,401-962-2499,"14556 Katherine Ville Apt. 472, Lake Michelemouth, NC 54733",47,M,Bachelor's,Student,Single,East,42595,534,3396.92,1139.53,30,5,9.6,6.0,10,Medium_Income_High_Spend,2020-02-03
CUST_000189,Kelly,Dominguez,kellydominguez@gmail.com,+1-601-798-1794x695,"PSC 9978, Box 7729, APO AE 93376",47,F,Some College,Employed,Married,Central,65120,359,21.08,1403.79,14,26,3.8,2.0,10,Medium_Income_High_Spend,2022-10-27
CUST_000190,Donna,Lee,donna.lee@email.com,707-713-9660,"34414 Hunter Islands, North Ginamouth, MO 95449",36,F,Some College,Retired,Single,East,36578,786,3567.17,568.63,17,17,6.3,5.3,17,Low_Income_Medium_Spend,2019-10-13
CUST_000191,Laura,Choi,laura_choi@outlook.com,(435)957-7027,"6084 Peters Brook Apt. 955, East Juantown, MA 49684",28,F,Some College,Unemployed,Single,South,26623,556,104.49,502.59,10,10,5.1,2.4,11,Low_Income_High_Spend,2022-04-12
CUST_000192,Lori,Kirby,lorikirby@gmail.com,001-696-829-1450,"7438 Thompson Landing, Port Jamesland, NV 66822",64,F,Some College,Retired,Married,North,83071,769,23662.52,1030.94,30,40,8.8,10.0,7,High_Income_High_Spend,2020-03-02
CUST_000193,Allison,Webb,allison.webb@email.com,923.857.8452x18230,"40915 Small Cove, Andrewport, SC 28005",64,F,Some College,Employed,Married,Central,46990,521,3796.98,328.15,12,45,7.5,4.3,9,Medium_Income_Low_Spend,2021-09-10
CUST_000194,Erica,Lee,ericalee@gmail.com,385-571-4224x109,"2493 Charles Ridge Suite 870, North Thomas, TX 07114",50,F,Bachelor's,Employed,Married,East,37273,806,5265.87,895.89,29,20,6.7,1.3,9,Low_Income_High_Spend,2019-03-09
CUST_000195,Ashley,Brown,ashleybrown@gmail.com,(462)399-7954x53817,"74773 Douglas Ridges Suite 562, Kristinamouth, NH 64399",40,F,Graduate,Employed,Single,South,51273,736,9182.0,313.96,18,34,7.5,3.8,10,Medium_Income_Low_Spend,2022-03-15
